"YEAR","STATE","EVTYPE","COUNT","FATALITIES","INJURIES","PROPDMG","CROPDMG"
2003,"hawaii","WIND",11,0,0,0,0
2003,"hawaii","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
2003,"hawaii","WILDFIRE",27,0,5,0.01,1.215
2003,"hawaii","TORNADO",4,0,0,0,0
2003,"hawaii","BLIZZARD / WINTER STORM",2,0,0,0,0
2003,"hawaii","LIGHTNING",3,0,0,0,0
2003,"idaho","RAIN OR WET",1,0,0,0.05,0
2003,"idaho","FLOOD",4,0,0,0.035,0
2003,"idaho","THUNDERSTORM / THUNDERSTORM WIND",47,0,0,0.241,0
2003,"idaho","AVALANCHE",1,2,3,0,0
2003,"idaho","COLD AND WINDCHILL",1,0,0,0,0
2003,"idaho","HAIL",22,0,0,0,0
2003,"idaho","TORNADO",7,0,0,0,0
2003,"idaho","WINTER WEATHER",1,0,0,0,0
2003,"idaho","HEAT",1,0,0,0,0
2003,"idaho","WILDFIRE",15,2,0,0.525,0
2003,"idaho","FLASH FLOOD",18,0,0,0,0
2003,"idaho","LANDSLIDE / MUDSLIDE / ROCK SLIDE",1,0,0,0,0
2003,"idaho","LIGHTNING",2,0,1,5e-04,0
2003,"illinois","FLOOD",22,0,0,6,0
2003,"illinois","BLIZZARD / WINTER STORM",19,0,0,0,0
2003,"illinois","ICE / SNOW / FROST",8,0,0,0,0
2003,"illinois","WINTER WEATHER",3,0,0,0,0
2003,"illinois","COLD AND WINDCHILL",5,4,0,0,0
2003,"illinois","WIND",16,0,2,4.372,0
2003,"illinois","TORNADO",156,2,82,52.055,0.072
2003,"illinois","LIGHTNING",18,0,3,0.1925,0
2003,"illinois","WILDFIRE",4,0,0,0,0
2003,"illinois","RAIN OR WET",42,0,0,0.504,0
2003,"illinois","HEAT",6,4,0,0,0
2003,"illinois","LANDSLIDE / MUDSLIDE / ROCK SLIDE",2,0,0,0.05,0
2003,"indiana","FLOOD",88,2,0,117.12,99
2003,"indiana","WINTER WEATHER",5,0,0,0,0
2003,"indiana","BLIZZARD / WINTER STORM",11,0,0,0,0
2003,"indiana","ICE / SNOW / FROST",8,0,0,0,0
2003,"indiana","COLD AND WINDCHILL",2,0,0,0,0
2003,"indiana","FLASH FLOOD",149,2,0,51.56,0
2003,"indiana","HAIL",309,0,0,0,0
2003,"indiana","THUNDERSTORM / THUNDERSTORM WIND",503,1,6,2.235,0
2003,"indiana","LIGHTNING",8,0,2,0.4315,0
2003,"indiana","TORNADO",28,0,0,0.7375,0.005
2003,"iowa","BLIZZARD / WINTER STORM",19,0,0,0.265,0
2003,"iowa","WIND",14,1,2,5.827,0.2
2003,"iowa","WINTER WEATHER",5,0,0,0,0
2003,"indiana","WIND",5,0,2,0.086,0
2003,"iowa","ICE / SNOW / FROST",7,0,0,0.13,0
2003,"iowa","COLD AND WINDCHILL",1,0,0,0,0
2003,"iowa","RAIN OR WET",33,0,0,0.377,0
2003,"iowa","HAIL",567,0,88,65.30075,1.3918
2003,"iowa","THUNDERSTORM / THUNDERSTORM WIND",326,0,2,18.83475,0.8433
2003,"iowa","LIGHTNING",9,1,1,0.2615,0
2003,"iowa","TORNADO",45,0,0,7.522,0.144
2003,"iowa","FLASH FLOOD",21,0,0,1.2265,0.01
2003,"iowa","FLOOD",8,0,0,8.78,0.7
2003,"kansas","HAIL",1336,0,0,6.204,1.442
2003,"kansas","THUNDERSTORM / THUNDERSTORM WIND",493,0,9,11.27375,0
2003,"kansas","LIGHTNING",23,0,3,0.64885,0.001
2003,"iowa","DROUGHT",2,0,0,645.15,312.48
2003,"kansas","ICE / SNOW / FROST",12,2,6,0,0
2003,"kansas","BLIZZARD / WINTER STORM",28,3,24,0.023,0
2003,"kansas","FOG",7,0,0,0,0
2003,"kansas","WINTER WEATHER",2,1,0,0,0
2003,"kansas","WIND",15,0,0,0.12852,0
2003,"kansas","TORNADO",104,8,84,59.131,2.261
2003,"kansas","FLASH FLOOD",63,7,2,5.804,4.95
2003,"kansas","RAIN OR WET",19,0,0,0.125,0
2003,"kansas","FLOOD",4,0,0,0.5,1.02
2003,"kansas","HEAT",4,0,0,0,0
2003,"kentucky","FLASH FLOOD",199,4,0,10.158,0
2003,"kentucky","HAIL",336,0,1,30.045,0.001
2003,"kentucky","THUNDERSTORM / THUNDERSTORM WIND",412,0,5,3.30301,0.11
2003,"kentucky","TORNADO",41,3,43,25.491,0
2003,"kentucky","WIND",26,0,0,0.059,0
2003,"kansas","DROUGHT",2,0,0,0,20
2003,"kentucky","FLOOD",54,0,0,22.39,0
2003,"kentucky","COLD AND WINDCHILL",2,0,1,0,0
2003,"kentucky","BLIZZARD / WINTER STORM",3,0,0,0,0
2003,"kentucky","ICE / SNOW / FROST",12,1,0,28.87,0
2003,"kentucky","WINTER WEATHER",5,0,0,0,0
2003,"kentucky","LANDSLIDE / MUDSLIDE / ROCK SLIDE",6,0,0,0,0
2003,"kentucky","RAIN OR WET",22,0,0,0,0
2003,"kentucky","LIGHTNING",6,0,5,0.06,0
2003,"louisiana","THUNDERSTORM / THUNDERSTORM WIND",175,0,0,2.77325,0
2003,"louisiana","FLASH FLOOD",56,1,0,2.743,0
2003,"louisiana","HAIL",204,0,0,0.17,0
2003,"kentucky","HEAT",1,0,2,0,0
2003,"kentucky","FOG",1,0,0,0,0
2003,"louisiana","TORNADO",34,0,13,4.192,0
2003,"louisiana","FLOOD",3,0,0,3.325,0
2003,"louisiana","LIGHTNING",10,0,2,0.055,0
2003,"maryland","RAIN OR WET",75,0,0,0,0
2003,"maryland","FOG",3,0,0,0,0
2003,"maryland","FLASH FLOOD",78,4,1,0.53,0
2003,"maryland","THUNDERSTORM / THUNDERSTORM WIND",200,0,0,1.1377,0
2003,"maryland","FLOOD",18,0,0,0.13,0
2003,"maryland","LIGHTNING",27,0,5,0.58,0
2003,"michigan","HAIL",267,0,1,1.948,1.205
2003,"michigan","THUNDERSTORM / THUNDERSTORM WIND",359,0,5,1.56325,0.215
2003,"michigan","WIND",8,0,0,21.191,0
2003,"michigan","LIGHTNING",15,1,8,0.432,0
2003,"louisiana","RAIN OR WET",10,0,0,0.025,0
2003,"louisiana","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,34,0
2003,"louisiana","SURGE",1,0,0,4.1,0
2003,"louisiana","WILDFIRE",1,0,0,0,0
2003,"maine","ICE / SNOW / FROST",11,0,0,0,0
2003,"maine","BLIZZARD / WINTER STORM",12,0,0,0,0
2003,"maine","COASTAL FLOOD OR EROSION / TIDE",1,0,0,0,0
2003,"maine","COLD AND WINDCHILL",7,0,0,0,0
2003,"maine","WIND",18,0,1,0.004,0
2003,"maine","WINTER WEATHER",8,0,0,0,0
2003,"maine","LIGHTNING",3,0,5,0.05,0
2003,"maine","FLOOD",5,0,0,0.1,0
2003,"maine","DUST STORM / DEVIL",1,1,0,0,0
2003,"maine","THUNDERSTORM / THUNDERSTORM WIND",48,0,0,0,0
2003,"maine","HAIL",14,0,0,0,0
2003,"maine","FLASH FLOOD",5,0,0,0.3,0
2003,"maryland","WINTER WEATHER",25,1,0,0,0
2003,"maryland","BLIZZARD / WINTER STORM",15,3,10,6.64,0
2003,"maryland","ICE / SNOW / FROST",16,0,0,0.1,0
2003,"maryland","WIND",21,1,4,2.295,0.27
2003,"maryland","COLD AND WINDCHILL",1,0,0,0,0
2003,"maryland","TORNADO",12,0,0,1.7505,0
2003,"maryland","HAIL",22,0,0,0,0
2003,"maryland","HEAT",1,0,0,0,0
2003,"maryland","TROPICAL STORM / HURRICANE / TYPHOON",3,1,200,532.93,0.19
2003,"maryland","SURGE",1,0,0,50,0
2003,"massachusetts","BLIZZARD / WINTER STORM",12,0,0,1.29,0
2003,"massachusetts","SURGE",2,0,0,0.6,0
2003,"massachusetts","WIND",9,0,3,1.35,0
2003,"massachusetts","ICE / SNOW / FROST",5,0,0,0.015,0
2003,"massachusetts","WINTER WEATHER",1,0,0,0,0
2003,"massachusetts","RAIN OR WET",16,0,0,0,0
2003,"massachusetts","FLOOD",1,0,0,0,0
2003,"massachusetts","MARINE WIND / SWELL / SURF",1,1,2,0,0
2003,"massachusetts","LIGHTNING",4,0,2,2.83,0
2003,"massachusetts","FLASH FLOOD",21,0,0,0.511,0
2003,"massachusetts","THUNDERSTORM / THUNDERSTORM WIND",29,0,0,0.229,0
2003,"massachusetts","HAIL",10,0,0,0,0
2003,"michigan","ICE / SNOW / FROST",44,1,2,166.01,0
2003,"michigan","COLD AND WINDCHILL",6,5,0,0,0
2003,"michigan","BLIZZARD / WINTER STORM",13,0,0,0.075,0
2003,"michigan","WILDFIRE",1,0,0,0.02,0
2003,"michigan","TORNADO",14,0,2,1.998,0.4
2003,"michigan","FLOOD",2,0,0,16,0
2003,"michigan","FLASH FLOOD",12,0,0,0.006,0
2003,"minnesota","FLASH FLOOD",27,0,0,0,0
2003,"minnesota","THUNDERSTORM / THUNDERSTORM WIND",253,1,5,8.37215,4.484
2003,"minnesota","HAIL",375,0,1,0.30675,21.2595
2003,"minnesota","TORNADO",67,0,5,19.75,0
2003,"minnesota","LIGHTNING",5,0,1,0.2654,0
2003,"mississippi","HAIL",363,0,0,3.42298,0
2003,"mississippi","THUNDERSTORM / THUNDERSTORM WIND",552,0,0,12.06,0
2003,"mississippi","TORNADO",66,0,24,57.859,0
2003,"mississippi","FLASH FLOOD",154,1,0,271.403,0
2003,"minnesota","BLIZZARD / WINTER STORM",18,0,0,0.02,0
2003,"minnesota","WINTER WEATHER",6,0,0,0,0
2003,"minnesota","WIND",4,0,1,0.02,0
2003,"minnesota","COLD AND WINDCHILL",1,0,0,0.5,0
2003,"minnesota","ICE / SNOW / FROST",14,0,0,0,0
2003,"minnesota","FLOOD",2,0,0,6,2
2003,"minnesota","WILDFIRE",1,0,0,0.02,0
2003,"mississippi","COLD AND WINDCHILL",1,1,0,0,0
2003,"mississippi","WIND",3,0,0,0.165,0
2003,"mississippi","ICE / SNOW / FROST",3,0,0,0.148,0
2003,"mississippi","LIGHTNING",12,0,1,0.388,0
2003,"mississippi","RAIN OR WET",3,0,0,0,0
2003,"mississippi","TROPICAL STORM / HURRICANE / TYPHOON",3,0,0,1.2,0
2003,"mississippi","SURGE",1,0,0,1,0
2003,"mississippi","FLOOD",1,0,0,1,0
2003,"missouri","HAIL",1279,0,0,18.55071,0.007
2003,"missouri","TORNADO",116,19,171,284.4505,7
2003,"missouri","THUNDERSTORM / THUNDERSTORM WIND",510,1,10,1.5555,4.85
2003,"missouri","BLIZZARD / WINTER STORM",36,0,0,0,0
2003,"missouri","ICE / SNOW / FROST",8,0,0,0.00602,0
2003,"missouri","WINTER WEATHER",2,0,0,0,0
2003,"missouri","COLD AND WINDCHILL",1,0,0,0,0
2003,"missouri","FLASH FLOOD",121,1,0,0.681,0.07
2003,"missouri","WIND",4,1,0,0.012,0
2003,"missouri","LIGHTNING",15,0,0,0.017,0
2003,"missouri","RAIN OR WET",37,1,0,0.01,0
2003,"missouri","FLOOD",10,0,0,0,0
2003,"missouri","HEAT",9,12,147,0,0
2003,"montana","WIND",63,0,1,0.02,0
2003,"montana","BLIZZARD / WINTER STORM",38,0,2,0.015,0
2003,"montana","ICE / SNOW / FROST",167,0,0,0,0
2003,"montana","COLD AND WINDCHILL",1,0,0,0,0
2003,"montana","AVALANCHE",2,0,0,0,0
2003,"montana","FLOOD",10,0,0,0.825,0
2003,"montana","THUNDERSTORM / THUNDERSTORM WIND",88,0,2,0.74,0.12
2003,"montana","FLASH FLOOD",5,0,0,0.365,0
2003,"montana","LIGHTNING",6,0,6,0.016,0
2003,"montana","HAIL",148,0,1,0.01,0.021
2003,"montana","TORNADO",8,0,0,0,0
2003,"montana","WILDFIRE",29,0,0,4.85,1
2003,"montana","DUST STORM / DEVIL",4,0,3,0.043,0
2003,"montana","HEAT",1,0,0,0,0
2003,"nebraska","ICE / SNOW / FROST",5,0,0,0,0
2003,"nebraska","BLIZZARD / WINTER STORM",12,0,0,0,0
2003,"nebraska","WINTER WEATHER",4,0,0,0,0
2003,"nebraska","COLD AND WINDCHILL",1,1,0,0,0
2003,"nebraska","WIND",9,1,0,2.08,0
2003,"nebraska","HAIL",730,0,1,12.6645,6.995
2003,"nebraska","THUNDERSTORM / THUNDERSTORM WIND",279,0,4,6.436,1.635
2003,"nebraska","LIGHTNING",10,0,0,0.232,0
2003,"nebraska","TORNADO",92,2,7,20.935,4.486
2003,"nebraska","FLASH FLOOD",30,0,0,2.556,7.055
2003,"nebraska","FLOOD",7,0,0,1.2379,5.5
2003,"nebraska","RAIN OR WET",3,0,0,0.625,4
2003,"nevada","WIND",36,0,1,0.037,0
2003,"nevada","ICE / SNOW / FROST",24,0,0,0,0
2003,"nevada","WINTER WEATHER",1,0,0,0,0
2003,"nevada","BLIZZARD / WINTER STORM",1,0,0,0,0
2003,"north carolina","BLIZZARD / WINTER STORM",17,0,0,0.15,0
2003,"north carolina","WIND",25,0,0,0.1405,0
2003,"north carolina","COLD AND WINDCHILL",1,0,0,0,0
2003,"north carolina","WINTER WEATHER",28,0,0,0,0
2003,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",415,0,12,3.12,0
2003,"north carolina","ICE / SNOW / FROST",24,0,0,0.006,0
2003,"north carolina","HAIL",411,0,0,9.215,4.5565
2003,"north carolina","LIGHTNING",48,5,24,2.336,0
2003,"nevada","FOG",6,0,0,0,0
2003,"nevada","DUST STORM / DEVIL",3,0,0,0,0
2003,"nevada","THUNDERSTORM / THUNDERSTORM WIND",20,0,2,0.055,0
2003,"nevada","HEAT",2,3,0,0,0
2003,"nevada","RAIN OR WET",9,0,0,0,0
2003,"nevada","FLASH FLOOD",23,0,0,2.255,0
2003,"nevada","HAIL",3,0,0,0,0
2003,"nevada","TORNADO",3,0,0,0,0
2003,"nevada","FLOOD",1,0,0,0,0
2003,"new hampshire","ICE / SNOW / FROST",7,0,0,0,0
2003,"new hampshire","BLIZZARD / WINTER STORM",4,0,0,0,0
2003,"new hampshire","COASTAL FLOOD OR EROSION / TIDE",1,0,0,0,0
2003,"new hampshire","COLD AND WINDCHILL",2,0,0,0,0
2003,"new hampshire","WINTER WEATHER",5,0,0,0,0
2003,"new hampshire","FLOOD",7,0,0,0.06,0
2003,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0.02,0
2003,"new hampshire","HAIL",3,0,0,0,0
2003,"new hampshire","FLASH FLOOD",4,0,1,3.5,0
2003,"new hampshire","LIGHTNING",5,0,26,0.025,0
2003,"new hampshire","WIND",5,2,2,0.165,0
2003,"new jersey","WINTER WEATHER",24,0,0,0,0
2003,"new jersey","FLOOD",45,0,0,0,0
2003,"new jersey","COASTAL FLOOD OR EROSION / TIDE",18,0,0,5,0
2003,"new jersey","BLIZZARD / WINTER STORM",7,0,2,11.5,0
2003,"new jersey","ICE / SNOW / FROST",8,1,8,8,0
2003,"new jersey","WIND",18,1,12,5.35275,0
2003,"new jersey","COLD AND WINDCHILL",1,1,7,0,0
2003,"new jersey","RAIN OR WET",58,2,0,2,0
2003,"new jersey","FLASH FLOOD",34,0,1,0.25,0
2003,"new jersey","FOG",1,0,0,0,0
2003,"new jersey","HAIL",31,0,0,0.11,0
2003,"new jersey","LIGHTNING",20,0,6,0.101,0
2003,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",106,0,0,4.5,0
2003,"new jersey","HEAT",2,0,0,0,0
2003,"new jersey","TORNADO",10,1,0,2.1,0
2003,"new jersey","MARINE WIND / SWELL / SURF",3,2,0,4,0
2003,"new jersey","SURGE",1,0,0,0,0
2003,"new jersey","TROPICAL STORM / HURRICANE / TYPHOON",2,0,0,2.1,0
2003,"new mexico","DROUGHT",8,0,0,0,0
2003,"new mexico","WIND",12,1,2,0.45,0
2003,"new mexico","BLIZZARD / WINTER STORM",4,0,0,0,0
2003,"new mexico","HAIL",116,0,0,0.031,0.005
2003,"new mexico","DUST STORM / DEVIL",4,0,0,0.05,0
2003,"new mexico","TORNADO",17,0,0,0.02,0
2003,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",51,0,4,0.123,0
2003,"new mexico","FLASH FLOOD",11,0,0,0.05,0
2003,"new mexico","LIGHTNING",2,1,1,0.03,0
2003,"new mexico","RAIN OR WET",3,0,1,0,0
2003,"new mexico","ICE / SNOW / FROST",1,0,0,0,0
2003,"new york","ICE / SNOW / FROST",49,1,0,89.22,8.55
2003,"new york","BLIZZARD / WINTER STORM",32,0,0,0.945,0
2003,"new york","WINTER WEATHER",12,0,6,0.029,0
2003,"new york","FLOOD",36,2,1,1.571,0
2003,"new york","WIND",26,2,6,7.363,0.2
2003,"new york","COLD AND WINDCHILL",1,0,0,0,0
2003,"new york","HAIL",39,0,0,0.063,0
2003,"new york","LIGHTNING",21,0,4,0.567,0
2003,"new york","THUNDERSTORM / THUNDERSTORM WIND",125,1,2,2.715,0
2003,"new york","TORNADO",22,0,8,1.964,0
2003,"new york","MARINE WIND / SWELL / SURF",1,3,0,0,0
2003,"new york","FLASH FLOOD",108,5,0,44.251,0
2003,"new york","RAIN OR WET",9,0,0,0.025,0
2003,"new york","TROPICAL STORM / HURRICANE / TYPHOON",1,1,1,0,0
2003,"north carolina","RAIN OR WET",26,0,0,0.18,0
2003,"north carolina","FLASH FLOOD",243,7,1,11.396,0.75
2003,"north carolina","FLOOD",70,0,0,9.69,0
2003,"north carolina","TORNADO",37,0,2,3.057,1.41
2003,"north carolina","COASTAL FLOOD OR EROSION / TIDE",1,0,0,0,0
2003,"north dakota","HAIL",236,0,0,1.26,26.5
2003,"north dakota","TORNADO",35,0,1,0.25,0
2003,"north dakota","FLASH FLOOD",6,0,0,0,0
2003,"north carolina","MARINE WIND / SWELL / SURF",1,1,0,0,0
2003,"north carolina","TROPICAL STORM / HURRICANE / TYPHOON",6,2,0,463.99,14.25
2003,"north dakota","BLIZZARD / WINTER STORM",15,3,6,0,0
2003,"north dakota","COLD AND WINDCHILL",4,2,2,0.36,0
2003,"north dakota","FLOOD",2,0,0,0.3,0
2003,"north dakota","WILDFIRE",4,0,1,0,0
2003,"north dakota","ICE / SNOW / FROST",2,0,0,0,0
2003,"north dakota","WIND",2,0,1,0.02,0
2003,"north dakota","THUNDERSTORM / THUNDERSTORM WIND",137,0,1,5.736,17.5
2003,"north dakota","LIGHTNING",2,0,1,0.005,0
2003,"ohio","BLIZZARD / WINTER STORM",8,0,0,3.45,0
2003,"ohio","ICE / SNOW / FROST",16,0,0,17.375,0
2003,"ohio","COLD AND WINDCHILL",1,0,0,0,0
2003,"ohio","FLASH FLOOD",199,4,0,254.466,2.65
2003,"ohio","WIND",17,0,0,5.343,0.035
2003,"ohio","FLOOD",77,0,0,62.977,0
2003,"ohio","HAIL",263,0,0,145.274,0
2003,"ohio","THUNDERSTORM / THUNDERSTORM WIND",752,2,6,20.789,2.04
2003,"ohio","TORNADO",21,0,4,22.556,0.108
2003,"ohio","LIGHTNING",3,1,3,0,0
2003,"oklahoma","HAIL",1052,0,0,21.6213,0.05
2003,"oklahoma","FOG",2,0,0,0,0
2003,"oklahoma","ICE / SNOW / FROST",9,0,0,0,0
2003,"oklahoma","BLIZZARD / WINTER STORM",4,0,1,0,0
2003,"oklahoma","WINTER WEATHER",3,0,6,0.18,0
2003,"oklahoma","LIGHTNING",17,2,3,0.281,0
2003,"oklahoma","THUNDERSTORM / THUNDERSTORM WIND",550,0,2,5.90846,0
2003,"oklahoma","TORNADO",92,0,151,394.608,0
2003,"oklahoma","FLOOD",7,0,0,0,0.01
2003,"oklahoma","WIND",9,0,0,0.02,0
2003,"oklahoma","FLASH FLOOD",44,0,0,0.1635,0.04
2003,"oklahoma","RAIN OR WET",5,0,0,0,0
2003,"oklahoma","HEAT",3,3,0,0,0
2003,"pennsylvania","BLIZZARD / WINTER STORM",7,2,1,5.15,0
2003,"pennsylvania","WINTER WEATHER",22,0,0,0,0
2003,"pennsylvania","FLOOD",117,1,1,1.428,0
2003,"pennsylvania","COASTAL FLOOD OR EROSION / TIDE",7,0,0,0,0
2003,"pennsylvania","ICE / SNOW / FROST",31,0,2,12.64,0
2003,"pennsylvania","HEAT",2,7,0,0,0
2003,"pennsylvania","THUNDERSTORM / THUNDERSTORM WIND",414,1,9,4.284,0
2003,"pennsylvania","FLASH FLOOD",283,1,1,58.296,0.02
2003,"pennsylvania","HAIL",68,0,0,0.0221,0
2003,"oklahoma","WILDFIRE",1,0,0,0,0
2003,"oregon","FLOOD",13,0,0,0,0
2003,"oregon","WIND",53,0,0,0.021,0
2003,"oregon","MARINE WIND / SWELL / SURF",3,0,0,0.5,0
2003,"oregon","COASTAL FLOOD OR EROSION / TIDE",1,0,0,0,0
2003,"oregon","RAIN OR WET",62,0,0,0,0
2003,"oregon","ICE / SNOW / FROST",32,0,1,0,0
2003,"oregon","BLIZZARD / WINTER STORM",4,0,0,0,0
2003,"oregon","DUST STORM / DEVIL",3,0,0,0.01,0
2003,"oregon","LIGHTNING",12,0,2,0.15,0
2003,"oregon","TORNADO",13,0,0,0,0
2003,"oregon","HAIL",23,0,0,0,2.8
2003,"oregon","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0.033,0
2003,"oregon","LANDSLIDE / MUDSLIDE / ROCK SLIDE",1,0,0,0.001,0
2003,"oregon","COLD AND WINDCHILL",3,0,0,0,0
2003,"oregon","WILDFIRE",26,0,0,0.055,0.2005
2003,"oregon","FLASH FLOOD",6,0,0,0.007,0
2003,"pennsylvania","COLD AND WINDCHILL",1,4,0,0,0
2003,"pennsylvania","WIND",57,5,8,38.025,0
2003,"pennsylvania","FOG",1,0,0,0,0
2003,"pennsylvania","TORNADO",13,0,0,47.03,0
2003,"pennsylvania","RAIN OR WET",28,0,0,0,0
2003,"pennsylvania","LIGHTNING",18,0,9,0.511,0
2003,"rhode island","BLIZZARD / WINTER STORM",5,0,0,0.29,0
2003,"south carolina","THUNDERSTORM / THUNDERSTORM WIND",380,0,9,1.656,0
2003,"south carolina","FLASH FLOOD",66,0,0,0.38,0
2003,"south carolina","HAIL",176,0,1,0.301,0
2003,"south carolina","TORNADO",21,0,4,1.122,0
2003,"pennsylvania","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0,0
2003,"pennsylvania","SURGE",1,0,1,0,0
2003,"rhode island","RAIN OR WET",7,0,0,0,0
2003,"rhode island","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0.02,0
2003,"rhode island","FLASH FLOOD",1,0,0,0.01,0
2003,"rhode island","MARINE WIND / SWELL / SURF",1,1,0,0,0
2003,"rhode island","WIND",2,0,0,0.365,0
2003,"south carolina","ICE / SNOW / FROST",5,1,24,0.03,0
2003,"south carolina","WINTER WEATHER",7,0,0,0.1,0
2003,"south carolina","BLIZZARD / WINTER STORM",2,0,0,0,0
2003,"south carolina","RAIN OR WET",16,0,0,0.021,0
2003,"south carolina","LIGHTNING",25,0,3,0.6055,0
2003,"south carolina","WIND",2,0,2,0.052,0
2003,"south carolina","FLOOD",33,0,1,2.525,0
2003,"south dakota","HAIL",590,0,0,1.489,0
2003,"south dakota","TORNADO",88,0,7,13.54,0
2003,"south dakota","FLASH FLOOD",15,0,0,0.1,0
2003,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",246,0,4,4.052,0.03
2003,"south dakota","WIND",6,0,0,0.05,0
2003,"south dakota","BLIZZARD / WINTER STORM",16,0,0,0.01,0
2003,"south dakota","ICE / SNOW / FROST",9,0,0,0.01,0
2003,"south dakota","WINTER WEATHER",9,0,0,0,0
2003,"south dakota","FOG",1,0,0,0,0
2003,"south dakota","WILDFIRE",2,0,0,0,0
2003,"south dakota","LIGHTNING",5,1,2,0.015,0
2003,"tennessee","FLOOD",5,2,0,18.26,0
2003,"tennessee","FLASH FLOOD",188,4,1,161.479,0
2003,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",780,2,28,47.39,0
2003,"tennessee","HAIL",329,0,0,0.0655,0
2003,"tennessee","TORNADO",49,12,105,111.585,0
2003,"south dakota","RAIN OR WET",1,0,0,0,0
2003,"tennessee","ICE / SNOW / FROST",13,0,0,0.043,0
2003,"tennessee","BLIZZARD / WINTER STORM",2,0,0,0,0
2003,"tennessee","WIND",1,0,0,0.033,0
2003,"tennessee","LIGHTNING",7,0,0,0.1516,0
2003,"texas","THUNDERSTORM / THUNDERSTORM WIND",741,2,18,69.74965,0.15
2003,"texas","FLASH FLOOD",380,2,1,7.608,1.015
2003,"texas","HAIL",1444,0,12,85.12025,42.945
2003,"texas","TORNADO",205,0,94,24.61777,0.002
2003,"texas","DROUGHT",8,0,0,0,240
2003,"texas","WIND",20,2,2,0.5985,0
2003,"texas","FOG",2,0,0,0,0
2003,"texas","ICE / SNOW / FROST",2,0,0,0,0
2003,"texas","LIGHTNING",29,4,5,3.626,0
2003,"texas","FLOOD",22,0,0,23.795,0
2003,"texas","RAIN OR WET",9,0,0,0.003,0
2003,"texas","BLIZZARD / WINTER STORM",3,0,5,15.283,0
2003,"texas","DUST STORM / DEVIL",3,0,0,0.04,0
2003,"texas","MARINE WIND / SWELL / SURF",1,0,0,0,0
2003,"texas","TROPICAL STORM / HURRICANE / TYPHOON",16,1,2,14.623,3.14
2003,"texas","WILDFIRE",1,0,0,0,0
2003,"virginia","THUNDERSTORM / THUNDERSTORM WIND",456,1,6,1.99945,0
2003,"virginia","FLASH FLOOD",199,2,1,12.275,0.05
2003,"virginia","HAIL",161,0,0,0.187,0.005
2003,"texas","WINTER WEATHER",1,0,0,0,0
2003,"utah","DROUGHT",12,0,0,0,0
2003,"utah","FOG",14,3,17,0.72,0
2003,"utah","WIND",7,0,4,0.775,0.05
2003,"utah","ICE / SNOW / FROST",34,1,0,0.38,0
2003,"utah","BLIZZARD / WINTER STORM",14,2,0,2.32,0
2003,"utah","WINTER WEATHER",21,0,0,0,0
2003,"utah","AVALANCHE",2,4,0,0,0
2003,"utah","THUNDERSTORM / THUNDERSTORM WIND",20,0,0,0.273,0.02
2003,"utah","TORNADO",4,0,0,0.002,0
2003,"utah","HAIL",5,0,0,0,0
2003,"utah","DUST STORM / DEVIL",1,0,0,0,0
2003,"utah","WILDFIRE",7,0,0,0,0
2003,"utah","LIGHTNING",6,4,6,0.016,0
2003,"utah","FLASH FLOOD",31,0,0,1.841,0.055
2003,"utah","RAIN OR WET",3,0,0,0,0
2003,"vermont","BLIZZARD / WINTER STORM",39,0,1,1.39,0
2003,"vermont","WINTER WEATHER",10,1,0,0.142,0
2003,"vermont","WIND",20,0,0,0.269,0
2003,"vermont","FLOOD",18,0,0,0.046,0
2003,"vermont","THUNDERSTORM / THUNDERSTORM WIND",17,0,1,0.277,0
2003,"vermont","ICE / SNOW / FROST",3,0,0,0,0
2003,"vermont","LIGHTNING",11,0,0,0.04,0
2003,"vermont","HAIL",2,0,0,0,0
2003,"vermont","TORNADO",3,0,0,0.16,0
2003,"vermont","FLASH FLOOD",13,0,0,0.47,0
2003,"vermont","RAIN OR WET",12,0,0,0,0
2003,"virginia","FLOOD",54,4,2,19.5975,0.01
2003,"virginia","RAIN OR WET",51,0,0,0,0
2003,"virginia","ICE / SNOW / FROST",16,0,0,0,0
2003,"virginia","BLIZZARD / WINTER STORM",27,1,0,8.87,0
2003,"virginia","WINTER WEATHER",14,1,0,0,0
2003,"virginia","WIND",19,0,72,18.3003,11.96
2003,"virginia","TORNADO",37,0,2,0.731,0
2003,"virginia","LIGHTNING",31,1,4,0.9484,0
2003,"virginia","COASTAL FLOOD OR EROSION / TIDE",2,0,0,0,0
2003,"virginia","HEAT",1,1,0,0,0
2003,"virginia","TROPICAL STORM / HURRICANE / TYPHOON",6,7,29,613.99,23.22
2003,"west virginia","FLASH FLOOD",172,1,4,25.668,0
2003,"west virginia","FLOOD",31,5,0,36.905,0
